,Date,btc_close,link_close,zrx_close,yfi_close,uni_close,omg_close,eth_close,xrp_close,cake_close,comp_close,fil_close,vet_close,trx_close,doge_close,ada_close,zil_close,celo_close,crv_close,dot_close,algo_close,grt_close,rune_close,rvn_close,ftm_close
150,2020-05-31,9448.27,4.131,0.3164,,,1.5081,231.57,0.20245,,,,0.006247,0.01582,0.0025599,0.0739,0.01475,,,,0.2332,,,0.01963,0.00556
151,2020-06-01,10200.77,4.3785,0.3337,,,1.7181,248.23,0.211,,,,0.006655,0.01707,0.0026452,0.08093,0.01626,,,,0.2499,,,0.02068,0.00559
152,2020-06-02,9518.04,4.3976,0.3257,,,1.7361,237.71,0.20301,,,,0.00725,0.01637,0.0025666,0.07872,0.01824,,,,0.2458,,,0.02015,0.00588
153,2020-06-03,9666.24,4.4892,0.3298,,,1.712,244.52,0.2041,,,,0.007099,0.01691,0.0025867,0.08558,0.01804,,,,0.2421,,,0.0204,0.00632
154,2020-06-04,9789.06,4.4243,0.3263,,,1.6906,243.21,0.20427,,,,0.006732,0.01687,0.002623,0.08882,0.01641,,,,0.2421,,,0.0203,0.00646
155,2020-06-05,9621.16,4.358,0.3206,,,1.6428,240.03,0.20274,,,,0.006693,0.01685,0.0025907,0.08517,0.01799,,,,0.2321,,,0.02,0.00627
156,2020-06-06,9666.3,4.3512,0.3246,,,1.7079,241.94,0.20361,,,,0.007301,0.01704,0.0025926,0.08614,0.02121,,,,0.2373,,,0.02011,0.0064
157,2020-06-07,9746.99,4.3465,0.322,,,1.6961,244.56,0.20329,,,,0.007246,0.0182,0.0025987,0.08657,0.02231,,,,0.232,,,0.0202,0.00631
158,2020-06-08,9782.01,4.473,0.3193,,,1.678,246.4,0.20403,,,,0.007787,0.01794,0.0025786,0.08648,0.02132,,,,0.2339,,,0.02088,0.00626
159,2020-06-09,9772.43,4.435,0.349,,,1.648,243.8,0.20127,,,,0.008181,0.01754,0.0025586,0.08291,0.02443,,,,0.2423,,,0.0208,0.00623
160,2020-06-10,9885.0,4.4225,0.3877,,,1.6499,247.78,0.20266,,,,0.009008,0.0176,0.0025761,0.0836,0.0273,,,,0.247,,,0.02116,0.00663
161,2020-06-11,9280.4,3.9565,0.3339,,,1.5076,230.51,0.18817,,,,0.008762,0.01573,0.0024463,0.07527,0.02497,,,,0.2305,,,0.01953,0.00601
162,2020-06-12,9465.13,4.0819,0.3557,,,1.553,237.55,0.19307,,,,0.00971,0.01644,0.0025,0.07948,0.02594,,,,0.2317,,,0.02005,0.00603
163,2020-06-13,9473.34,4.11,0.3627,,,1.6187,238.11,0.19234,,,,0.009597,0.01668,0.0025241,0.07906,0.02273,,,,0.2347,,,0.02075,0.00669
164,2020-06-14,9342.1,3.9371,0.3566,,,1.564,231.77,0.19022,,,,0.00864,0.01616,0.0024972,0.07642,0.02291,,,,0.2329,,,0.01994,0.00657
165,2020-06-15,9426.02,3.9274,0.3441,,,1.5037,230.86,0.19238,,,,0.00901,0.01606,0.0024743,0.07824,0.02513,,,,0.2267,,,0.01994,0.00656
166,2020-06-16,9525.59,4.0502,0.344,,,1.5271,235.3,0.19238,,,,0.009061,0.01613,0.0024855,0.07925,0.02515,,,,0.2357,,,0.02172,0.0068
167,2020-06-17,9465.14,4.1659,0.3426,,,1.5136,233.82,0.19315,,,,0.009013,0.01621,0.0024806,0.08349,0.0233,,,,0.2446,,,0.02195,0.00673
168,2020-06-18,9386.32,4.1415,0.3311,,,1.4787,231.27,0.18975,,,,0.00866,0.01602,0.0024575,0.08176,0.02082,,,,0.2403,,,0.02183,0.00731
169,2020-06-19,9310.23,4.098,0.3306,,,1.4603,229.0,0.18722,,,,0.008379,0.01586,0.0024399,0.07987,0.01875,,,,0.2317,,,0.02089,0.00754
170,2020-06-20,9358.95,4.1765,0.3499,,,1.4702,228.89,0.18792,,,,0.00829,0.01597,0.0024419,0.07953,0.01917,,,,0.2306,,,0.02074,0.00753
171,2020-06-21,9294.69,4.1812,0.3467,,,1.4512,228.04,0.18602,,,,0.008626,0.01582,0.0024295,0.07841,0.01987,,,,0.2321,,,0.02049,0.0073
172,2020-06-22,9685.69,4.4841,0.3543,,,1.6246,243.13,0.18928,,,,0.009283,0.01638,0.0024731,0.08355,0.02005,,,,0.2415,,,0.02108,0.00703
173,2020-06-23,9624.89,4.8051,0.3653,,,1.5664,243.14,0.18889,,,,0.008903,0.0165,0.0024686,0.08276,0.01946,,,,0.25,,,0.02135,0.00704
174,2020-06-24,9296.49,4.7075,0.3447,,,1.5154,234.58,0.18348,,,,0.008996,0.01593,0.0024193,0.08254,0.01953,,,,0.2391,,,0.02041,0.00659
175,2020-06-25,9249.49,4.8134,0.3353,,,1.4719,232.5,0.18156,,228.0,,0.008882,0.0159,0.0024081,0.08167,0.01883,,,,0.2343,,,0.02,0.0067
176,2020-06-26,9162.21,4.6813,0.3526,,,1.4592,229.64,0.18249,,261.73,,0.008949,0.01585,0.0023593,0.08062,0.01784,,,,0.2227,,,0.01934,0.00638
177,2020-06-27,9012.0,4.4058,0.3325,,,1.3905,220.94,0.17509,,231.0,,0.008608,0.01544,0.0023045,0.07738,0.01585,,,,0.2052,,,0.01824,0.00569
178,2020-06-28,9116.35,4.5668,0.3312,,,1.4253,224.93,0.17693,,245.45,,0.00869,0.01577,0.0023142,0.08028,0.01791,,,,0.208,,,0.01877,0.00601
179,2020-06-29,9192.56,4.6187,0.3459,,,1.4689,227.93,0.17726,,233.44,,0.008691,0.01619,0.0023077,0.08392,0.01803,,,,0.214,,,0.01899,0.00593
180,2020-06-30,9138.55,4.5626,0.3352,,,1.4677,225.6,0.17533,,216.66,,0.008837,0.01636,0.0023185,0.08299,0.0174,,,,0.2082,,,0.0189,0.0061
181,2020-07-01,9232.0,4.7067,0.336,,,1.4642,230.99,0.17647,,201.09,,0.009436,0.01686,0.0023203,0.09681,0.01743,,,,0.2142,,,0.01897,0.00598
182,2020-07-02,9086.54,4.7996,0.3444,,,1.4186,226.46,0.17477,,180.01,,0.009556,0.01658,0.002322,0.09291,0.01731,,,,0.2046,,,0.01838,0.00877
183,2020-07-03,9058.26,4.7309,0.3808,,,1.4433,224.87,0.1762,,171.91,,0.010223,0.01662,0.0023139,0.09655,0.01703,,,,0.2034,,,0.01809,0.01279
184,2020-07-04,9135.46,4.82,0.3875,,,1.5166,229.17,0.17808,,180.42,,0.012525,0.01682,0.0023012,0.10005,0.01917,,,,0.2177,,,0.01885,0.01139
185,2020-07-05,9069.41,4.7439,0.4164,,,1.4951,227.56,0.17695,,201.66,,0.014307,0.01688,0.0023029,0.09813,0.01869,,,,0.2154,,,0.0185,0.01106
186,2020-07-06,9344.2,5.3617,0.3999,,,1.568,241.6,0.18875,,194.83,,0.01442,0.01802,0.0026193,0.10512,0.01902,,,,0.229,,,0.01913,0.0124
187,2020-07-07,9257.39,5.7248,0.4085,,,1.529,239.39,0.18508,,187.71,,0.017325,0.0172,0.003136,0.11764,0.02042,,,,0.2329,,,0.0191,0.01212
188,2020-07-08,9436.06,6.4987,0.4475,,,1.6144,246.95,0.20551,,184.57,,0.019932,0.01791,0.0047657,0.12993,0.02088,,,,0.2468,,,0.0202,0.01156
189,2020-07-09,9232.43,6.082,0.4253,,,1.5532,241.98,0.20263,,179.86,,0.01825,0.01856,0.0043214,0.12403,0.0198,,,,0.2417,,,0.01968,0.01117
190,2020-07-10,9288.34,6.1488,0.4115,,,1.546,241.26,0.19909,,175.05,,0.017119,0.01812,0.0035313,0.11846,0.01967,,,,0.2501,,,0.01978,0.01037
191,2020-07-11,9234.03,6.0994,0.4362,,,1.5298,239.19,0.2011,,178.24,,0.018535,0.01837,0.0038041,0.12523,0.02001,,,,0.2794,,,0.02028,0.01126
192,2020-07-12,9302.75,7.3345,0.427,,,1.5394,242.79,0.20128,,176.07,,0.018155,0.01818,0.0036358,0.12685,0.01945,,,,0.279,,,0.02012,0.01173
193,2020-07-13,9242.62,7.163,0.4011,,,1.5348,239.5,0.19867,,166.47,,0.018461,0.01756,0.0031677,0.12427,0.02003,,,,0.2653,,,0.0231,0.01069
194,2020-07-14,9255.85,8.1321,0.3949,,,1.5277,240.44,0.19909,,164.19,,0.01845,0.01765,0.0032888,0.13256,0.01978,,,,0.2722,,,0.02137,0.01077
195,2020-07-15,9197.6,8.6494,0.3896,,,1.5174,238.61,0.19721,,160.17,,0.018996,0.01757,0.0030868,0.13069,0.01912,,,,0.2881,,,0.0205,0.0106
196,2020-07-16,9133.72,8.354,0.4008,,,1.4742,233.57,0.19444,,154.79,,0.018036,0.01716,0.0029808,0.12602,0.018,,,,0.3546,,,0.01975,0.01013
197,2020-07-17,9154.32,8.2605,0.3971,,,1.4932,232.67,0.1944,,167.24,,0.018211,0.01717,0.0030528,0.12224,0.0181,,,,0.346,,,0.0201,0.01268
198,2020-07-18,9170.28,7.9734,0.418,,,1.5841,235.67,0.1999,,163.64,,0.018168,0.01742,0.003449,0.1227,0.0179,,,,0.3558,,,0.02017,0.012
199,2020-07-19,9208.99,8.0784,0.4199,,,1.5537,239.11,0.19956,,163.61,,0.018017,0.01753,0.0033811,0.12402,0.0179,,,,0.3883,,,0.0201,0.01281
200,2020-07-20,9160.78,7.2301,0.395,,,1.6222,236.01,0.19465,,157.87,,0.016074,0.01716,0.0032201,0.11771,0.01725,,,,0.3567,,,0.02071,0.01615
201,2020-07-21,9390.0,7.3101,0.4005,,,1.6495,245.59,0.19949,,159.58,,0.0175,0.01762,0.0032979,0.12321,0.01799,,,,0.3463,,,0.0205,0.01524
202,2020-07-22,9518.16,7.4689,0.3994,,,1.729,263.74,0.20348,,157.73,,0.017467,0.01794,0.0032868,0.1238,0.01882,,,,0.3456,,,0.02037,0.01482
203,2020-07-23,9603.27,7.8983,0.3919,,,1.6884,275.3,0.20851,,156.0,,0.017381,0.01792,0.0032997,0.12422,0.01965,,,,0.3291,,,0.02029,0.01457
204,2020-07-24,9537.8,7.4284,0.3864,,,1.6226,279.15,0.20392,,155.33,,0.016995,0.01794,0.0032113,0.12197,0.01843,,,,0.3123,,,0.01997,0.01468
205,2020-07-25,9700.42,7.672,0.3944,,,1.6419,305.26,0.21463,,155.82,,0.018218,0.01877,0.0032475,0.14362,0.01858,,,,0.319,,,0.02034,0.01389
206,2020-07-26,9931.54,7.5022,0.385,,,1.6229,311.0,0.21532,,157.45,,0.017554,0.01852,0.0032323,0.14849,0.01798,,,,0.3211,,,0.0205,0.01511
207,2020-07-27,11029.96,7.1,0.3667,,,1.5738,321.93,0.22437,,135.78,,0.015641,0.01872,0.0031694,0.13859,0.01692,,,,0.2873,,,0.01948,0.01237
208,2020-07-28,10906.27,7.2333,0.3821,,,1.5836,316.77,0.23029,,136.69,,0.01598,0.01912,0.003188,0.14904,0.018,,,,0.3143,,,0.02014,0.01294
209,2020-07-29,11100.53,7.0876,0.3836,,,1.5778,317.71,0.24327,,133.18,,0.015583,0.01915,0.0031663,0.13972,0.01767,,,,0.308,,,0.01979,0.01265
210,2020-07-30,11099.61,7.4093,0.3879,,,1.5886,334.87,0.24408,,133.0,,0.017315,0.01917,0.0032281,0.1406,0.01819,,,,0.3347,,,0.02037,0.01381
211,2020-07-31,11335.46,7.8033,0.3808,,,1.5816,346.33,0.25939,,134.63,,0.017204,0.01968,0.003224,0.13878,0.01799,,,,0.3271,,,0.02061,0.01326
212,2020-08-01,11801.17,8.3248,0.3992,,,1.6556,387.0,0.29089,,137.89,,0.017319,0.02046,0.0037144,0.1441,0.01867,,,,0.3279,,,0.0222,0.01301
213,2020-08-02,11071.35,8.2814,0.3795,,,1.5843,372.42,0.28803,,127.39,,0.016207,0.01907,0.0033312,0.13375,0.01782,,,,0.3016,,,0.02063,0.01305
214,2020-08-03,11219.81,9.2502,0.3813,,,1.569,385.94,0.31016,,127.2,,0.0167,0.01987,0.0033818,0.1373,0.01754,,,,0.3096,,,0.02079,0.01333
215,2020-08-04,11191.97,9.8687,0.3976,,,1.5876,389.61,0.30138,,131.91,,0.018734,0.02039,0.0035458,0.14335,0.01842,,,,0.3266,,,0.02104,0.01368
216,2020-08-05,11744.91,9.5253,0.3974,,,1.593,400.72,0.30228,,134.85,,0.018793,0.02031,0.0035028,0.14227,0.01958,,,,0.3355,,,0.02279,0.0158
217,2020-08-06,11762.46,10.2343,0.4131,,,1.6053,394.77,0.30311,,136.86,,0.019704,0.02022,0.00356,0.14444,0.02011,,,,0.3638,,,0.02273,0.01613
218,2020-08-07,11594.23,10.1286,0.3928,,,1.5632,379.34,0.29437,,154.46,,0.018671,0.01988,0.003496,0.13888,0.02183,,,,0.3689,,,0.02191,0.01658
219,2020-08-08,11761.41,12.7093,0.4209,,,1.6016,397.03,0.29527,,152.86,,0.020815,0.02046,0.0035134,0.14696,0.02608,,,,0.4524,,,0.02239,0.0174
220,2020-08-09,11681.68,13.8104,0.4382,,,1.712,390.14,0.2879,,170.89,,0.021929,0.02045,0.0034664,0.14512,0.02515,,,,0.4245,,,0.02275,0.01806
221,2020-08-10,11892.92,13.4722,0.4804,6229.19,,1.7979,395.44,0.29469,,176.62,,0.021422,0.02146,0.0034952,0.14383,0.02497,,,,0.4686,,,0.02334,0.0184
222,2020-08-11,11392.08,12.9971,0.4428,6040.2,,1.6571,379.0,0.2831,,195.8,,0.019966,0.0201,0.0033906,0.13685,0.02606,,,,0.4366,,,0.02205,0.01629
223,2020-08-12,11564.33,16.4635,0.4617,5749.62,,1.6977,387.18,0.28233,,218.38,,0.020429,0.02019,0.0034606,0.1367,0.02554,,,,0.5233,,,0.02277,0.01869
224,2020-08-13,11780.0,17.1883,0.4498,5346.99,,1.8385,424.54,0.2942,,205.33,,0.019598,0.02238,0.0034877,0.13944,0.02546,,,,0.6699,,,0.02525,0.01916
225,2020-08-14,11760.54,16.9574,0.5391,5016.14,,2.0292,438.11,0.29995,,196.06,,0.020513,0.02471,0.0035731,0.13826,0.02505,,,,0.6388,,,0.02458,0.01986
226,2020-08-15,11852.4,19.2285,0.4969,5414.22,,1.9358,432.32,0.29884,,196.35,,0.019575,0.02526,0.0035328,0.13837,0.0247,,6.91,,0.6342,,,0.02435,0.02713
227,2020-08-16,11911.0,18.8061,0.6092,6660.0,,2.7942,433.62,0.30455,,201.08,,0.019842,0.02824,0.0035302,0.13882,0.02632,,5.782,,0.6291,,,0.02576,0.02611
228,2020-08-17,12281.13,16.8196,0.5619,8900.0,,2.7049,430.89,0.31539,,184.21,,0.02002,0.03036,0.0035877,0.14039,0.0252,,4.38,,0.5872,,,0.02576,0.02631
229,2020-08-18,11945.01,16.1927,0.5647,9655.0,,2.6932,421.95,0.30251,,187.5,,0.019089,0.02875,0.003476,0.13691,0.02315,,3.6,3.1,0.5567,,,0.02558,0.02954
230,2020-08-19,11754.59,16.1863,0.5133,12599.72,,3.3775,407.46,0.28975,,182.83,,0.017857,0.02648,0.0034196,0.12966,0.02185,,3.919,2.95,0.5965,,,0.02323,0.02985
231,2020-08-20,11853.55,16.0483,0.6111,15275.0,,5.6755,415.94,0.29218,,179.75,,0.019392,0.02746,0.0034399,0.13413,0.02276,,3.89,2.9,0.6264,,,0.02426,0.03544
232,2020-08-21,11531.34,13.8325,0.694,12296.34,,6.2394,387.97,0.27933,,169.52,,0.017962,0.02425,0.0033776,0.12315,0.02118,,3.23,2.833,0.5323,,,0.02308,0.02812
233,2020-08-22,11662.96,15.8078,0.7281,14034.28,,6.1359,395.24,0.28592,,173.88,,0.018165,0.02512,0.0034331,0.12515,0.02189,,3.057,4.4546,0.5636,,,0.02386,0.03206
234,2020-08-23,11648.13,15.1428,0.7223,12571.37,,6.41,390.71,0.2848,,169.18,,0.017889,0.02435,0.0033955,0.12141,0.02144,,2.695,3.9779,0.6132,,,0.02319,0.03312
235,2020-08-24,11748.2,15.1419,0.7305,14466.02,,5.8441,407.68,0.2884,,180.91,,0.01817,0.0251,0.0034116,0.12361,0.02372,,2.897,4.5759,0.6293,,,0.02425,0.03155
236,2020-08-25,11318.42,14.1164,0.6484,13510.2,,5.15,382.93,0.27625,,165.57,,0.016883,0.02299,0.0032907,0.11239,0.02135,,2.857,5.5412,0.5609,,,0.02213,0.02927
237,2020-08-26,11461.43,15.2,0.6591,15677.91,,5.4999,385.81,0.27653,,179.42,,0.017113,0.02369,0.0032939,0.11435,0.02239,,3.556,6.0708,0.55,,,0.02246,0.02885
238,2020-08-27,11330.38,14.5234,0.6055,14183.1,,5.02,383.27,0.26469,,171.48,,0.015933,0.02307,0.0031997,0.10725,0.02029,,3.344,5.6547,0.5225,,,0.02151,0.0262
239,2020-08-28,11526.91,15.1207,0.6387,18848.99,,5.4159,395.11,0.27174,,189.0,,0.016317,0.02392,0.0032637,0.10927,0.02096,,3.527,6.1812,0.5337,,,0.02197,0.02778
240,2020-08-29,11465.84,16.3612,0.6443,27400.0,,5.1059,398.65,0.2738,,193.19,,0.016744,0.02491,0.0032749,0.11623,0.02093,,3.109,6.1333,0.5334,,,0.02235,0.02676
241,2020-08-30,11711.16,16.4788,0.6364,31677.95,,5.4857,428.94,0.28302,,216.72,,0.017113,0.02696,0.0032981,0.11747,0.02327,,3.554,5.8912,0.5181,,,0.02256,0.03597
242,2020-08-31,11649.51,15.5772,0.6121,34835.3,,5.1197,433.79,0.28115,,243.14,,0.017372,0.02917,0.0032073,0.12253,0.02241,,4.337,6.2718,0.5021,,,0.02243,0.03925
243,2020-09-01,11921.97,16.0333,0.601,31951.5,,4.9959,475.4,0.29521,,256.89,,0.016989,0.03466,0.0032411,0.12445,0.0219,,5.335,6.239,0.5168,,,0.02219,0.03985
244,2020-09-02,11388.54,14.7982,0.5582,32000.0,,4.3826,439.5,0.27595,,226.77,,0.015995,0.03449,0.0031161,0.11489,0.02037,,4.326,6.1374,0.4638,,,0.02068,0.05516
245,2020-09-03,10140.85,11.8895,0.4443,29400.07,,3.5248,381.4,0.24409,,187.13,,0.012343,0.03996,0.0027692,0.09446,0.01587,,2.913,5.6743,0.3486,,,0.0175,0.04089
246,2020-09-04,10446.25,12.3708,0.5141,27311.92,,4.235,385.26,0.25385,,187.23,,0.014268,0.03552,0.0028797,0.10156,0.01659,,2.85,5.1019,0.374,,0.8183,0.01809,0.0453
247,2020-09-05,10166.69,10.6017,0.4299,22193.5,,3.756,335.01,0.23738,,157.89,,0.012101,0.02988,0.002764,0.09,0.01494,,1.901,4.1456,0.3415,,0.6371,0.01641,0.03054
248,2020-09-06,10256.2,12.8044,0.4605,23797.1,,3.9219,352.8,0.23986,,170.85,,0.012354,0.03142,0.0027859,0.0926,0.01528,,2.16,4.784,0.3757,,0.781,0.01703,0.03366
249,2020-09-07,10373.44,12.47,0.4598,22985.3,,3.5991,353.59,0.24198,,179.4,,0.012201,0.03249,0.0028151,0.0936,0.01532,,2.097,4.5944,0.3722,,0.7221,0.01695,0.03224
250,2020-09-08,10126.65,11.746,0.433,22518.41,,3.5392,337.39,0.23657,,173.29,,0.012119,0.03518,0.002747,0.09101,0.01555,,1.839,4.2787,0.349,,0.6969,0.01655,0.02976
251,2020-09-09,10219.2,12.3444,0.4597,27500.03,,3.8453,350.85,0.23901,,177.79,,0.012841,0.03397,0.002779,0.09331,0.01647,,1.973,4.7003,0.413,,0.7274,0.01696,0.03053
252,2020-09-10,10336.87,12.4957,0.4707,34045.73,,3.8411,367.93,0.24302,,171.45,,0.013005,0.03299,0.0028077,0.09709,0.01727,,1.96,4.5796,0.4131,,0.7229,0.01735,0.03239
253,2020-09-11,10387.89,12.4406,0.5277,38146.99,,3.839,373.63,0.24252,,173.15,,0.013239,0.0335,0.0027956,0.09701,0.01724,,1.901,4.6498,0.411,,0.7486,0.01728,0.03097
254,2020-09-12,10440.92,12.7187,0.5162,43194.45,,4.116,387.78,0.24752,,180.26,,0.013419,0.03272,0.0028141,0.09771,0.01778,,2.103,5.1385,0.409,,0.7998,0.01763,0.03003
255,2020-09-13,10332.83,12.067,0.4905,36893.01,,3.8423,366.42,0.24218,,165.09,,0.01281,0.03065,0.002783,0.09507,0.01668,,1.908,5.3213,0.3774,,0.7064,0.01711,0.02678
256,2020-09-14,10671.77,12.1374,0.4729,39868.08,,3.8423,377.12,0.24564,,166.06,,0.012861,0.03039,0.0027851,0.09663,0.01676,,1.843,5.3555,0.3819,,0.6429,0.01732,0.02941
257,2020-09-15,10785.31,10.9314,0.4486,35380.0,,3.4731,364.06,0.24331,,154.8,,0.012569,0.02788,0.0028278,0.09313,0.01564,,1.415,5.0535,0.3539,,0.5823,0.01667,0.02671
258,2020-09-16,10954.01,10.7367,0.4283,34885.58,,3.4148,365.11,0.24686,,153.38,,0.01246,0.02639,0.0028053,0.09151,0.01689,,1.281,5.0712,0.3598,,0.592,0.01632,0.02698
259,2020-09-17,10939.99,11.0139,0.4407,33258.34,3.4617,3.2787,389.36,0.25214,,158.11,,0.013514,0.02813,0.0028078,0.09408,0.01664,,1.333,5.3354,0.3565,,0.5171,0.01656,0.02703
260,2020-09-18,10933.39,10.094,0.4167,33065.96,6.9,3.0236,384.39,0.25065,,154.16,,0.01443,0.02905,0.0027892,0.09093,0.01706,,1.258,5.2616,0.3369,,0.5241,0.01634,0.0392
261,2020-09-19,11080.65,10.1209,0.429,30932.7,5.7244,3.0656,385.25,0.25112,,151.97,,0.015265,0.02768,0.0027901,0.09141,0.01686,,1.483,4.924,0.3423,,0.4916,0.01625,0.03957
262,2020-09-20,10920.28,9.7357,0.3953,28071.33,5.223,2.8976,371.04,0.24652,,144.62,,0.014476,0.02694,0.0027729,0.08936,0.01572,,1.361,4.6518,0.3273,,0.4515,0.01548,0.03455
263,2020-09-21,10417.22,8.7114,0.3674,24045.53,4.2471,2.551,340.36,0.23102,,128.31,,0.012605,0.0249,0.0025972,0.07983,0.0138,,1.088,4.0691,0.2873,,0.3844,0.01397,0.0372
264,2020-09-22,10529.61,8.7401,0.3804,25017.3,3.9105,3.2355,344.21,0.23302,,143.89,,0.01234,0.02499,0.0026432,0.08146,0.01415,,1.077,4.1625,0.3062,,0.3892,0.01418,0.04455
265,2020-09-23,10241.46,7.6364,0.3407,21191.4,4.38,2.7528,320.72,0.22164,,127.24,,0.011381,0.02486,0.0025444,0.07663,0.01389,,0.888,4.0077,0.269,,0.3389,0.01313,0.0353
266,2020-09-24,10736.32,9.87,0.3825,25258.49,5.164,3.1137,348.97,0.23276,,138.68,,0.012385,0.02625,0.0026297,0.08254,0.0146,,0.993,4.3782,0.2941,,0.3974,0.01394,0.03968
267,2020-09-25,10686.67,10.7279,0.406,26807.53,4.9145,3.148,351.92,0.24154,,139.07,,0.012909,0.02714,0.0027015,0.09693,0.01592,,0.975,4.4139,0.3174,,0.4844,0.0145,0.04187
268,2020-09-26,10728.6,10.3169,0.3914,31645.39,4.8684,3.1049,353.92,0.24153,,144.16,,0.012851,0.02718,0.0026972,0.09547,0.01633,,1.114,4.3308,0.3253,,0.5288,0.01465,0.04008
269,2020-09-27,10774.25,10.7939,0.3953,30621.02,4.8458,3.0844,357.49,0.24334,,139.08,,0.012741,0.02659,0.0026954,0.1013,0.01548,,1.04,4.2962,0.3209,,0.6316,0.01458,0.03972
270,2020-09-28,10696.12,10.283,0.4132,28460.24,4.2503,3.7724,353.96,0.24107,,131.55,,0.012765,0.02625,0.0026504,0.1003,0.01511,,1.002,4.4501,0.327,,0.5537,0.01407,0.03922
271,2020-09-29,10840.48,10.135,0.408,25039.35,4.3826,4.11,359.79,0.24285,,132.99,,0.013169,0.0263,0.0026727,0.1011,0.01747,,0.951,4.4969,0.3392,,0.531,0.01409,0.03908
272,2020-09-30,10776.59,9.8694,0.4091,23822.04,4.1554,4.0202,359.83,0.24171,,133.43,,0.013519,0.02621,0.002635,0.10136,0.01955,,0.949,4.3458,0.3469,,0.4848,0.01414,0.0391
273,2020-10-01,10619.13,9.6394,0.3989,22790.75,4.2397,4.0159,352.85,0.23819,,129.2,,0.012732,0.02581,0.0026246,0.09804,0.01945,,0.864,4.3468,0.335,,0.4827,0.01362,0.03701
274,2020-10-02,10570.4,9.2167,0.3897,21047.03,3.8904,3.7868,345.6,0.23386,,120.36,,0.011859,0.0259,0.0025902,0.09286,0.01802,,0.765,4.1282,0.3158,,0.4573,0.01326,0.03331
275,2020-10-03,10542.06,9.269,0.3762,18850.0,3.9041,3.7216,345.95,0.23273,,121.18,,0.011739,0.02719,0.0025955,0.09328,0.01857,,0.768,4.0607,0.3154,,0.4592,0.01329,0.03096
276,2020-10-04,10666.63,9.3922,0.3764,19149.94,3.7262,3.6295,352.37,0.24794,,119.46,,0.011657,0.02644,0.002633,0.09686,0.02129,,0.697,4.177,0.312,,0.4543,0.01322,0.03188
277,2020-10-05,10792.21,9.6176,0.3766,19176.46,3.319,3.8074,353.62,0.2503,,122.04,,0.011383,0.02643,0.0026182,0.09738,0.0207,,0.632,4.1621,0.3184,,0.4113,0.01362,0.03017
278,2020-10-06,10599.66,8.7689,0.3518,16601.44,2.7143,3.3658,340.75,0.24545,,105.76,,0.010106,0.02556,0.002597,0.09289,0.01818,,0.507,3.7465,0.2859,,0.3835,0.01265,0.02593
279,2020-10-07,10666.39,8.9799,0.3568,14853.84,2.9621,3.2604,341.58,0.2487,,110.47,,0.011227,0.02551,0.0025895,0.09374,0.01887,,0.526,3.8517,0.3063,,0.435,0.01288,0.02706
280,2020-10-08,10925.57,9.5594,0.3674,16732.58,3.3499,3.3796,350.95,0.25141,,108.1,,0.011012,0.02572,0.0026098,0.09632,0.01921,,0.561,4.1163,0.3087,,0.4779,0.01306,0.02918
281,2020-10-09,11050.64,10.3959,0.3896,18040.96,3.3834,3.4831,365.02,0.25293,,115.32,,0.011455,0.02627,0.0026556,0.10129,0.02016,,0.623,4.2541,0.3286,,0.485,0.01373,0.03161
282,2020-10-10,11293.22,10.5198,0.3951,15995.01,3.2989,3.6272,370.52,0.25402,,114.13,,0.0114,0.02644,0.0026621,0.10493,0.01972,,0.558,4.2606,0.3262,,0.5361,0.01381,0.03129
283,2020-10-11,11369.02,10.8515,0.3905,16900.0,3.3626,3.6538,374.16,0.25544,,115.55,,0.011436,0.02656,0.0026701,0.10648,0.02056,,0.559,4.245,0.3319,,0.5384,0.01409,0.03247
284,2020-10-12,11528.25,11.4259,0.3954,16521.11,3.4599,3.6413,386.51,0.25603,,116.77,,0.011377,0.02709,0.002667,0.10945,0.02026,,0.571,4.3075,0.3445,,0.582,0.01376,0.03179
285,2020-10-13,11420.56,11.0016,0.4182,15634.07,3.3546,3.5317,381.04,0.2565,,114.03,,0.011482,0.0268,0.0026385,0.10925,0.02,,0.545,4.2473,0.3428,,0.5773,0.01325,0.03105
286,2020-10-14,11417.89,10.8896,0.3867,14578.98,3.1123,3.3307,378.69,0.24906,,107.22,,0.011139,0.02676,0.002639,0.10703,0.019,,0.503,4.1829,0.3277,,0.558,0.01294,0.02882
287,2020-10-15,11505.12,10.7483,0.3974,14614.29,3.0793,3.4321,377.64,0.24596,,107.02,62.5418,0.010963,0.02652,0.0025953,0.10666,0.01865,,0.499,4.099,0.3148,,0.5321,0.01271,0.02988
288,2020-10-16,11319.32,10.5877,0.3898,13403.4,3.0426,3.2204,365.5,0.24011,,103.41,44.348,0.010591,0.02572,0.002604,0.10414,0.01803,,0.431,3.9106,0.3001,,0.4993,0.01275,0.02522
289,2020-10-17,11360.2,10.6267,0.3841,14039.17,3.0566,3.257,368.32,0.24057,,103.09,42.24,0.010988,0.02574,0.0025834,0.10598,0.01812,,0.436,3.9663,0.3136,,0.5049,0.01274,0.02597
290,2020-10-18,11503.14,10.9409,0.3887,15427.68,3.2811,3.4019,378.11,0.24221,,104.89,32.4049,0.011627,0.02594,0.0025874,0.10735,0.0184,,0.455,4.1068,0.3155,,0.5701,0.01274,0.02618
